customer_id,months_active,logins_per_month,support_tickets,plan,ltv,is_churned,nps_score
F2899,16.0,71.0,0.0,Professional,3373.12,0,0
F2900,9.0,8.0,5.0,Starter,,0,6
F2901,3.0,0.0,9.0,Starter,788.7,0,3
F2902,5.0,53.0,3.0,Professional,3445.58,0,0
F2903,19.0,10.0,7.0,Starter,1305.55,0,1
F2904,2.0,44.0,0.0,Professional,7241.47,0,5
F2905,2.0,37.0,1.0,Professional,4456.47,0,2
F2906,1.0,22.0,5.0,Starter,1518.66,1,3
F2907,22.0,41.0,2.0,Enterprise,11942.28,0,10
F2908,3.0,29.0,8.0,Starter,1800.44,0,5
F2909,1.0,24.0,11.0,Starter,389.93,1,3
F2910,8.0,17.0,5.0,Starter,464.99,1,5
F2911,10.0,13.0,5.0,Starter,302.28,0,2
F2912,1.0,25.0,3.0,Starter,688.39,0,2
F2913,19.0,53.0,1.0,Professional,5090.67,0,9
F2914,15.0,111.0,,Enterprise,34675.84,0,7
F2915,2.0,26.0,4.0,Starter,1607.4,0,3
F2916,10.0,107.0,2.0,Professional,3972.83,0,6
F2917,11.0,30.0,1.0,Professional,5243.0,0,4
F2918,37.0,132.0,1.0,Enterprise,24829.32,0,9
F2919,7.0,27.0,3.0,Professional,6847.73,0,5
F2920,1.0,20.0,3.0,Starter,1499.26,1,5
F2921,1.0,7.0,6.0,Starter,1181.65,1,5
F2922,5.0,85.0,6.0,Professional,5849.69,0,5
F2923,24.0,116.0,1.0,Enterprise,,0,0
F2924,1.0,15.0,,Starter,,0,2
F2925,16.0,95.0,5.0,Professional,2802.96,0,8
F2926,44.0,98.0,2.0,Enterprise,26591.78,0,9
F2927,31.0,140.0,0.0,Enterprise,30961.49,0,10
F2928,18.0,100.0,0.0,Enterprise,19050.08,0,8
F2929,36.0,84.0,5.0,Professional,,0,4
F2930,15.0,99.0,1.0,Professional,2904.47,1,10
F2931,2.0,48.0,3.0,Professional,4208.55,0,5
F2932,23.0,0.0,6.0,Professional,3960.4,0,4
F2933,1.0,8.0,8.0,Starter,1867.56,1,3
F2934,6.0,115.0,1.0,Professional,3354.96,0,4
F2935,21.0,40.0,3.0,Professional,4560.14,0,7
F2936,5.0,32.0,5.0,Starter,455.74,1,2
F2937,5.0,39.0,5.0,Professional,4888.23,1,5
F2938,3.0,39.0,3.0,Professional,7073.13,1,7
F2939,44.0,143.0,1.0,Enterprise,16209.07,0,9
F2940,1.0,21.0,7.0,Starter,1640.5,1,4
F2941,,23.0,6.0,Starter,1831.49,0,4
F2942,18.0,55.0,3.0,Professional,1974.23,0,6
F2943,2.0,25.0,4.0,Starter,1537.21,1,3
F2944,10.0,79.0,4.0,Professional,3159.73,0,5
F2945,6.0,83.0,4.0,Professional,2639.63,0,6
F2946,1.0,8.0,3.0,Starter,1242.13,1,3
F2947,9.0,80.0,5.0,Professional,6086.42,1,6
F2948,1.0,,2.0,Professional,4065.95,0,0
F2949,5.0,51.0,4.0,Professional,1754.63,0,0
F2950,22.0,114.0,0.0,Enterprise,32535.02,0,7
F2951,44.0,90.0,0.0,Enterprise,27730.17,0,7
F2952,3.0,11.0,8.0,Professional,3265.83,1,8
F2953,6.0,85.0,7.0,Professional,4729.62,1,7
F2954,20.0,37.0,2.0,Professional,1680.65,0,3
F2955,36.0,111.0,1.0,Enterprise,17160.64,0,8
F2956,1.0,36.0,5.0,Professional,4896.48,0,5
F2957,29.0,48.0,1.0,Professional,4861.95,1,4
F2958,26.0,104.0,1.0,Enterprise,13620.99,0,7
F2959,1.0,27.0,5.0,Starter,1575.82,0,5
F2960,25.0,102.0,0.0,Enterprise,,0,7
F2961,5.0,32.0,10.0,Starter,1202.78,1,3
F2962,12.0,26.0,2.0,Starter,615.89,0,2
F2963,2.0,10.0,,Starter,907.82,1,5
F2964,16.0,129.0,0.0,Enterprise,,0,8
F2965,18.0,135.0,3.0,Enterprise,,0,0
F2966,1.0,76.0,3.0,Professional,4266.3,1,5
F2967,2.0,78.0,2.0,Professional,1604.76,0,6
F2968,2.0,59.0,4.0,Professional,1683.07,0,6
F2969,14.0,91.0,2.0,Enterprise,20720.63,0,8
F2970,,71.0,4.0,Professional,2690.97,0,4
F2971,2.0,49.0,1.0,Professional,5302.77,1,2
F2972,3.0,0.0,3.0,Starter,875.56,1,1
F2973,20.0,64.0,2.0,Professional,5753.73,0,7
F2974,2.0,36.0,2.0,Professional,7690.57,0,5
F2975,1.0,43.0,1.0,Professional,4936.78,0,4
F2976,2.0,15.0,7.0,Starter,1596.02,0,1
F2977,11.0,73.0,1.0,Enterprise,28332.11,0,6
F2978,1.0,16.0,3.0,Starter,1851.4,1,2
F2979,19.0,47.0,1.0,Professional,2891.12,0,7
F2980,24.0,93.0,3.0,Enterprise,30337.83,0,7
F2981,,56.0,3.0,Professional,7385.88,0,6
F2982,6.0,0.0,4.0,Starter,846.25,0,2
F2983,9.0,56.0,5.0,Professional,3539.81,1,7
F2984,35.0,134.0,1.0,Enterprise,33704.97,0,8
F2985,16.0,62.0,3.0,Professional,5579.61,0,3
F2986,47.0,143.0,0.0,Enterprise,18278.27,0,8
F2987,9.0,26.0,8.0,Starter,1604.47,0,7
F2988,24.0,52.0,1.0,Professional,3479.08,0,9
F2989,48.0,82.0,3.0,Professional,2646.65,0,6
F2990,31.0,117.0,1.0,Enterprise,22687.18,0,8
F2991,3.0,8.0,5.0,Starter,1175.8,0,4
F2992,23.0,108.0,0.0,Enterprise,30295.16,0,0
F2993,4.0,61.0,6.0,Professional,4470.68,1,0
F2994,13.0,82.0,5.0,Professional,6794.81,1,6
F2995,1.0,15.0,4.0,Starter,691.51,0,4
F2996,12.0,99.0,,Enterprise,23534.94,0,8
F2997,10.0,29.0,4.0,Starter,496.1,1,1
F2998,3.0,0.0,8.0,Starter,832.35,0,3
F2999,13.0,,6.0,Starter,1729.33,1,5
F3000,34.0,146.0,0.0,Enterprise,13831.68,0,8
